Date,location,actual,day_of_week,day_of_week_num,is_weekend,is_holiday,day_type,model_volume,assumed_non_operating,imputation_method,year,is_operating
2022-07-06,3,3391.0,Wednesday,2,False,False,Regular weekday,3391.0,False,,2022,1
2022-07-07,3,3188.0,Thursday,3,False,False,Regular weekday,3188.0,False,,2022,1
2022-07-08,3,2864.0,Friday,4,False,False,Regular weekday,2864.0,False,,2022,1
2022-07-09,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-07-10,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-07-11,3,3529.0,Monday,0,False,False,Regular weekday,3529.0,False,,2022,1
2022-07-12,3,2792.0,Tuesday,1,False,False,Regular weekday,2792.0,False,,2022,1
2022-07-13,3,3069.0,Wednesday,2,False,False,Regular weekday,3069.0,False,,2022,1
2022-07-14,3,3073.0,Thursday,3,False,False,Regular weekday,3073.0,False,,2022,1
2022-07-15,3,2862.0,Friday,4,False,False,Regular weekday,2862.0,False,,2022,1
2022-07-16,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-07-17,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-07-18,3,3107.0,Monday,0,False,False,Regular weekday,3107.0,False,,2022,1
2022-07-19,3,2926.0,Tuesday,1,False,False,Regular weekday,2926.0,False,,2022,1
2022-07-20,3,3283.0,Wednesday,2,False,False,Regular weekday,3283.0,False,,2022,1
2022-07-21,3,3164.0,Thursday,3,False,False,Regular weekday,3164.0,False,,2022,1
2022-07-22,3,2478.0,Friday,4,False,False,Regular weekday,2478.0,False,,2022,1
2022-07-23,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-07-24,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-07-25,3,3555.0,Monday,0,False,False,Regular weekday,3555.0,False,,2022,1
2022-07-26,3,2907.0,Tuesday,1,False,False,Regular weekday,2907.0,False,,2022,1
2022-07-27,3,2750.0,Wednesday,2,False,False,Regular weekday,2750.0,False,,2022,1
2022-07-28,3,3036.0,Thursday,3,False,False,Regular weekday,3036.0,False,,2022,1
2022-07-29,3,2482.0,Friday,4,False,False,Regular weekday,2482.0,False,,2022,1
2022-07-30,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-07-31,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-08-01,3,2739.0,Monday,0,False,False,Regular weekday,2739.0,False,,2022,1
2022-08-02,3,2558.0,Tuesday,1,False,False,Regular weekday,2558.0,False,,2022,1
2022-08-03,3,1832.0,Wednesday,2,False,False,Regular weekday,1832.0,False,,2022,1
2022-08-04,3,2514.0,Thursday,3,False,False,Regular weekday,2514.0,False,,2022,1
2022-08-05,3,2422.0,Friday,4,False,False,Regular weekday,2422.0,False,,2022,1
2022-08-06,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-08-07,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-08-08,3,3347.0,Monday,0,False,False,Regular weekday,3347.0,False,,2022,1
2022-08-09,3,3129.0,Tuesday,1,False,False,Regular weekday,3129.0,False,,2022,1
2022-08-10,3,3342.0,Wednesday,2,False,False,Regular weekday,3342.0,False,,2022,1
2022-08-11,3,2913.0,Thursday,3,False,False,Regular weekday,2913.0,False,,2022,1
2022-08-12,3,2883.0,Friday,4,False,False,Regular weekday,2883.0,False,,2022,1
2022-08-13,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-08-14,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-08-15,3,3562.0,Monday,0,False,False,Regular weekday,3562.0,False,,2022,1
2022-08-16,3,2740.0,Tuesday,1,False,False,Regular weekday,2740.0,False,,2022,1
2022-08-17,3,3233.0,Wednesday,2,False,False,Regular weekday,3233.0,False,,2022,1
2022-08-18,3,2966.0,Thursday,3,False,False,Regular weekday,2966.0,False,,2022,1
2022-08-19,3,2752.0,Friday,4,False,False,Regular weekday,2752.0,False,,2022,1
2022-08-20,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-08-21,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-08-22,3,3431.0,Monday,0,False,False,Regular weekday,3431.0,False,,2022,1
2022-08-23,3,3016.0,Tuesday,1,False,False,Regular weekday,3016.0,False,,2022,1
2022-08-24,3,3143.0,Wednesday,2,False,False,Regular weekday,3143.0,False,,2022,1
2022-08-25,3,2886.0,Thursday,3,False,False,Regular weekday,2886.0,False,,2022,1
2022-08-26,3,3104.0,Friday,4,False,False,Regular weekday,3104.0,False,,2022,1
2022-08-27,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-08-28,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-08-29,3,3278.0,Monday,0,False,False,Regular weekday,3278.0,False,,2022,1
2022-08-30,3,3092.0,Tuesday,1,False,False,Regular weekday,3092.0,False,,2022,1
2022-08-31,3,3141.0,Wednesday,2,False,False,Regular weekday,3141.0,False,,2022,1
2022-09-01,3,3215.0,Thursday,3,False,False,Regular weekday,3215.0,False,,2022,1
2022-09-02,3,2944.0,Friday,4,False,False,Regular weekday,2944.0,False,,2022,1
2022-09-03,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-09-04,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-09-05,3,,Monday,0,False,True,Weekday holiday,0.0,True,Weekday holiday set to zero,2022,0
2022-09-06,3,3375.0,Tuesday,1,False,False,Regular weekday,3375.0,False,,2022,1
2022-09-07,3,3528.0,Wednesday,2,False,False,Regular weekday,3528.0,False,,2022,1
2022-09-08,3,3072.0,Thursday,3,False,False,Regular weekday,3072.0,False,,2022,1
2022-09-09,3,3036.0,Friday,4,False,False,Regular weekday,3036.0,False,,2022,1
2022-09-10,3,65.0,Saturday,5,True,False,Weekend,65.0,False,,2022,1
2022-09-11,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-09-12,3,3759.0,Monday,0,False,False,Regular weekday,3759.0,False,,2022,1
2022-09-13,3,3677.0,Tuesday,1,False,False,Regular weekday,3677.0,False,,2022,1
2022-09-14,3,3319.0,Wednesday,2,False,False,Regular weekday,3319.0,False,,2022,1
2022-09-15,3,3120.0,Thursday,3,False,False,Regular weekday,3120.0,False,,2022,1
2022-09-16,3,3030.0,Friday,4,False,False,Regular weekday,3030.0,False,,2022,1
2022-09-17,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-09-18,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-09-19,3,3635.0,Monday,0,False,False,Regular weekday,3635.0,False,,2022,1
2022-09-20,3,3247.0,Tuesday,1,False,False,Regular weekday,3247.0,False,,2022,1
2022-09-21,3,3440.0,Wednesday,2,False,False,Regular weekday,3440.0,False,,2022,1
2022-09-22,3,3136.0,Thursday,3,False,False,Regular weekday,3136.0,False,,2022,1
2022-09-23,3,3256.0,Friday,4,False,False,Regular weekday,3256.0,False,,2022,1
2022-09-24,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-09-25,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-09-26,3,3466.0,Monday,0,False,False,Regular weekday,3466.0,False,,2022,1
2022-09-27,3,3067.0,Tuesday,1,False,False,Regular weekday,3067.0,False,,2022,1
2022-09-28,3,3384.0,Wednesday,2,False,False,Regular weekday,3384.0,False,,2022,1
2022-09-29,3,3150.0,Thursday,3,False,False,Regular weekday,3150.0,False,,2022,1
2022-09-30,3,129.0,Friday,4,False,False,Regular weekday,129.0,False,,2022,1
2022-10-01,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-02,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-03,3,3388.0,Monday,0,False,False,Regular weekday,3388.0,False,,2022,1
2022-10-04,3,3835.0,Tuesday,1,False,False,Regular weekday,3835.0,False,,2022,1
2022-10-05,3,3380.0,Wednesday,2,False,False,Regular weekday,3380.0,False,,2022,1
2022-10-06,3,3416.0,Thursday,3,False,False,Regular weekday,3416.0,False,,2022,1
2022-10-07,3,3407.0,Friday,4,False,False,Regular weekday,3407.0,False,,2022,1
2022-10-08,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-09,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-10,3,,Monday,0,False,False,Regular weekday,3525.75,False,Weekly regular-weekday average,2022,1
2022-10-11,3,3861.0,Tuesday,1,False,False,Regular weekday,3861.0,False,,2022,1
2022-10-12,3,3588.0,Wednesday,2,False,False,Regular weekday,3588.0,False,,2022,1
2022-10-13,3,3202.0,Thursday,3,False,False,Regular weekday,3202.0,False,,2022,1
2022-10-14,3,3452.0,Friday,4,False,False,Regular weekday,3452.0,False,,2022,1
2022-10-15,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-16,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-17,3,3776.0,Monday,0,False,False,Regular weekday,3776.0,False,,2022,1
2022-10-18,3,3815.0,Tuesday,1,False,False,Regular weekday,3815.0,False,,2022,1
2022-10-19,3,3173.0,Wednesday,2,False,False,Regular weekday,3173.0,False,,2022,1
2022-10-20,3,3092.0,Thursday,3,False,False,Regular weekday,3092.0,False,,2022,1
2022-10-21,3,3379.0,Friday,4,False,False,Regular weekday,3379.0,False,,2022,1
2022-10-22,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-23,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-24,3,3665.0,Monday,0,False,False,Regular weekday,3665.0,False,,2022,1
2022-10-25,3,3611.0,Tuesday,1,False,False,Regular weekday,3611.0,False,,2022,1
2022-10-26,3,3052.0,Wednesday,2,False,False,Regular weekday,3052.0,False,,2022,1
2022-10-27,3,3230.0,Thursday,3,False,False,Regular weekday,3230.0,False,,2022,1
2022-10-28,3,3425.0,Friday,4,False,False,Regular weekday,3425.0,False,,2022,1
2022-10-29,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-30,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-10-31,3,3725.0,Monday,0,False,False,Regular weekday,3725.0,False,,2022,1
2022-11-01,3,3864.0,Tuesday,1,False,False,Regular weekday,3864.0,False,,2022,1
2022-11-02,3,3142.0,Wednesday,2,False,False,Regular weekday,3142.0,False,,2022,1
2022-11-03,3,3061.0,Thursday,3,False,False,Regular weekday,3061.0,False,,2022,1
2022-11-04,3,3012.0,Friday,4,False,False,Regular weekday,3012.0,False,,2022,1
2022-11-05,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-11-06,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-11-07,3,3809.0,Monday,0,False,False,Regular weekday,3809.0,False,,2022,1
2022-11-08,3,3493.0,Tuesday,1,False,False,Regular weekday,3493.0,False,,2022,1
2022-11-09,3,3338.0,Wednesday,2,False,False,Regular weekday,3338.0,False,,2022,1
2022-11-10,3,3151.0,Thursday,3,False,False,Regular weekday,3151.0,False,,2022,1
2022-11-11,3,3271.0,Friday,4,False,False,Regular weekday,3271.0,False,,2022,1
2022-11-12,3,32.0,Saturday,5,True,False,Weekend,32.0,False,,2022,1
2022-11-13,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-11-14,3,2951.0,Monday,0,False,False,Regular weekday,2951.0,False,,2022,1
2022-11-15,3,2955.0,Tuesday,1,False,False,Regular weekday,2955.0,False,,2022,1
2022-11-16,3,2939.0,Wednesday,2,False,False,Regular weekday,2939.0,False,,2022,1
2022-11-17,3,2733.0,Thursday,3,False,False,Regular weekday,2733.0,False,,2022,1
2022-11-18,3,2858.0,Friday,4,False,False,Regular weekday,2858.0,False,,2022,1
2022-11-19,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-11-20,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-11-21,3,2989.0,Monday,0,False,False,Regular weekday,2989.0,False,,2022,1
2022-11-22,3,3188.0,Tuesday,1,False,False,Regular weekday,3188.0,False,,2022,1
2022-11-23,3,2500.0,Wednesday,2,False,False,Regular weekday,2500.0,False,,2022,1
2022-11-24,3,3786.0,Thursday,3,False,False,Regular weekday,3786.0,False,,2022,1
2022-11-25,3,3248.0,Friday,4,False,False,Regular weekday,3248.0,False,,2022,1
2022-11-26,3,549.0,Saturday,5,True,False,Weekend,549.0,False,,2022,1
2022-11-27,3,0.0,Sunday,6,True,False,Weekend,0.0,False,,2022,0
2022-11-28,3,3331.0,Monday,0,False,False,Regular weekday,3331.0,False,,2022,1
2022-11-29,3,4063.0,Tuesday,1,False,False,Regular weekday,4063.0,False,,2022,1
2022-11-30,3,3178.0,Wednesday,2,False,False,Regular weekday,3178.0,False,,2022,1
2022-12-01,3,3717.0,Thursday,3,False,False,Regular weekday,3717.0,False,,2022,1
2022-12-02,3,3959.0,Friday,4,False,False,Regular weekday,3959.0,False,,2022,1
2022-12-03,3,872.0,Saturday,5,True,False,Weekend,872.0,False,,2022,1
2022-12-04,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-12-05,3,3097.0,Monday,0,False,False,Regular weekday,3097.0,False,,2022,1
2022-12-06,3,3832.0,Tuesday,1,False,False,Regular weekday,3832.0,False,,2022,1
2022-12-07,3,3478.0,Wednesday,2,False,False,Regular weekday,3478.0,False,,2022,1
2022-12-08,3,3294.0,Thursday,3,False,False,Regular weekday,3294.0,False,,2022,1
2022-12-09,3,2985.0,Friday,4,False,False,Regular weekday,2985.0,False,,2022,1
2022-12-10,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-12-11,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-12-12,3,3249.0,Monday,0,False,False,Regular weekday,3249.0,False,,2022,1
2022-12-13,3,3337.0,Tuesday,1,False,False,Regular weekday,3337.0,False,,2022,1
2022-12-14,3,3229.0,Wednesday,2,False,False,Regular weekday,3229.0,False,,2022,1
2022-12-15,3,3271.0,Thursday,3,False,False,Regular weekday,3271.0,False,,2022,1
2022-12-16,3,2911.0,Friday,4,False,False,Regular weekday,2911.0,False,,2022,1
2022-12-17,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-12-18,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-12-19,3,3031.0,Monday,0,False,False,Regular weekday,3031.0,False,,2022,1
2022-12-20,3,3535.0,Tuesday,1,False,False,Regular weekday,3535.0,False,,2022,1
2022-12-21,3,3300.0,Wednesday,2,False,False,Regular weekday,3300.0,False,,2022,1
2022-12-22,3,2663.0,Thursday,3,False,False,Regular weekday,2663.0,False,,2022,1
2022-12-23,3,1159.0,Friday,4,False,False,Regular weekday,1159.0,False,,2022,1
2022-12-24,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2022-12-25,3,,Sunday,6,True,True,Weekend holiday,0.0,True,Missing weekend set to zero,2022,0
2022-12-26,3,,Monday,0,False,True,Weekday holiday,0.0,True,Weekday holiday set to zero,2022,0
2022-12-27,3,0.0,Tuesday,1,False,False,Regular weekday,0.0,False,,2022,0
2022-12-28,3,2420.0,Wednesday,2,False,False,Regular weekday,2420.0,False,,2022,1
2022-12-29,3,2963.0,Thursday,3,False,False,Regular weekday,2963.0,False,,2022,1
2022-12-30,3,2759.0,Friday,4,False,False,Regular weekday,2759.0,False,,2022,1
2022-12-31,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2022,0
2023-01-01,3,,Sunday,6,True,True,Weekend holiday,0.0,True,Missing weekend set to zero,2023,0
2023-01-02,3,,Monday,0,False,True,Weekday holiday,0.0,True,Weekday holiday set to zero,2023,0
2023-01-03,3,2296.0,Tuesday,1,False,False,Regular weekday,2296.0,False,,2023,1
2023-01-04,3,2716.0,Wednesday,2,False,False,Regular weekday,2716.0,False,,2023,1
2023-01-05,3,2859.0,Thursday,3,False,False,Regular weekday,2859.0,False,,2023,1
2023-01-06,3,2522.0,Friday,4,False,False,Regular weekday,2522.0,False,,2023,1
2023-01-07,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-01-08,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-01-09,3,2985.0,Monday,0,False,False,Regular weekday,2985.0,False,,2023,1
2023-01-10,3,2921.0,Tuesday,1,False,False,Regular weekday,2921.0,False,,2023,1
2023-01-11,3,2465.0,Wednesday,2,False,False,Regular weekday,2465.0,False,,2023,1
2023-01-12,3,2608.0,Thursday,3,False,False,Regular weekday,2608.0,False,,2023,1
2023-01-13,3,2633.0,Friday,4,False,False,Regular weekday,2633.0,False,,2023,1
2023-01-14,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-01-15,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-01-16,3,2885.0,Monday,0,False,False,Regular weekday,2885.0,False,,2023,1
2023-01-17,3,3003.0,Tuesday,1,False,False,Regular weekday,3003.0,False,,2023,1
2023-01-18,3,2491.0,Wednesday,2,False,False,Regular weekday,2491.0,False,,2023,1
2023-01-19,3,2503.0,Thursday,3,False,False,Regular weekday,2503.0,False,,2023,1
2023-01-20,3,2608.0,Friday,4,False,False,Regular weekday,2608.0,False,,2023,1
2023-01-21,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-01-22,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-01-23,3,2793.0,Monday,0,False,False,Regular weekday,2793.0,False,,2023,1
2023-01-24,3,3102.0,Tuesday,1,False,False,Regular weekday,3102.0,False,,2023,1
2023-01-25,3,2904.0,Wednesday,2,False,False,Regular weekday,2904.0,False,,2023,1
2023-01-26,3,2556.0,Thursday,3,False,False,Regular weekday,2556.0,False,,2023,1
2023-01-27,3,2822.0,Friday,4,False,False,Regular weekday,2822.0,False,,2023,1
2023-01-28,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-01-29,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-01-30,3,2945.0,Monday,0,False,False,Regular weekday,2945.0,False,,2023,1
2023-01-31,3,2873.0,Tuesday,1,False,False,Regular weekday,2873.0,False,,2023,1
2023-02-01,3,2527.0,Wednesday,2,False,False,Regular weekday,2527.0,False,,2023,1
2023-02-02,3,2703.0,Thursday,3,False,False,Regular weekday,2703.0,False,,2023,1
2023-02-03,3,2478.0,Friday,4,False,False,Regular weekday,2478.0,False,,2023,1
2023-02-04,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-02-05,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-02-06,3,2947.0,Monday,0,False,False,Regular weekday,2947.0,False,,2023,1
2023-02-07,3,3183.0,Tuesday,1,False,False,Regular weekday,3183.0,False,,2023,1
2023-02-08,3,3011.0,Wednesday,2,False,False,Regular weekday,3011.0,False,,2023,1
2023-02-09,3,2643.0,Thursday,3,False,False,Regular weekday,2643.0,False,,2023,1
2023-02-10,3,2508.0,Friday,4,False,False,Regular weekday,2508.0,False,,2023,1
2023-02-11,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-02-12,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-02-13,3,3035.0,Monday,0,False,False,Regular weekday,3035.0,False,,2023,1
2023-02-14,3,3110.0,Tuesday,1,False,False,Regular weekday,3110.0,False,,2023,1
2023-02-15,3,2423.0,Wednesday,2,False,False,Regular weekday,2423.0,False,,2023,1
2023-02-16,3,2630.0,Thursday,3,False,False,Regular weekday,2630.0,False,,2023,1
2023-02-17,3,2596.0,Friday,4,False,False,Regular weekday,2596.0,False,,2023,1
2023-02-18,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-02-19,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-02-20,3,2813.0,Monday,0,False,False,Regular weekday,2813.0,False,,2023,1
2023-02-21,3,2689.0,Tuesday,1,False,False,Regular weekday,2689.0,False,,2023,1
2023-02-22,3,2003.0,Wednesday,2,False,False,Regular weekday,2003.0,False,,2023,1
2023-02-23,3,2780.0,Thursday,3,False,False,Regular weekday,2780.0,False,,2023,1
2023-02-24,3,2553.0,Friday,4,False,False,Regular weekday,2553.0,False,,2023,1
2023-02-25,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-02-26,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-02-27,3,2770.0,Monday,0,False,False,Regular weekday,2770.0,False,,2023,1
2023-02-28,3,2669.0,Tuesday,1,False,False,Regular weekday,2669.0,False,,2023,1
2023-03-01,3,2576.0,Wednesday,2,False,False,Regular weekday,2576.0,False,,2023,1
2023-03-02,3,2571.0,Thursday,3,False,False,Regular weekday,2571.0,False,,2023,1
2023-03-03,3,2507.0,Friday,4,False,False,Regular weekday,2507.0,False,,2023,1
2023-03-04,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-03-05,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-03-06,3,2332.0,Monday,0,False,False,Regular weekday,2332.0,False,,2023,1
2023-03-07,3,3087.0,Tuesday,1,False,False,Regular weekday,3087.0,False,,2023,1
2023-03-08,3,2608.0,Wednesday,2,False,False,Regular weekday,2608.0,False,,2023,1
2023-03-09,3,2684.0,Thursday,3,False,False,Regular weekday,2684.0,False,,2023,1
2023-03-10,3,2643.0,Friday,4,False,False,Regular weekday,2643.0,False,,2023,1
2023-03-11,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-03-12,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-03-13,3,3009.0,Monday,0,False,False,Regular weekday,3009.0,False,,2023,1
2023-03-14,3,2975.0,Tuesday,1,False,False,Regular weekday,2975.0,False,,2023,1
2023-03-15,3,2604.0,Wednesday,2,False,False,Regular weekday,2604.0,False,,2023,1
2023-03-16,3,2721.0,Thursday,3,False,False,Regular weekday,2721.0,False,,2023,1
2023-03-17,3,2686.0,Friday,4,False,False,Regular weekday,2686.0,False,,2023,1
2023-03-18,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-03-19,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-03-20,3,2809.0,Monday,0,False,False,Regular weekday,2809.0,False,,2023,1
2023-03-21,3,3123.0,Tuesday,1,False,False,Regular weekday,3123.0,False,,2023,1
2023-03-22,3,2789.0,Wednesday,2,False,False,Regular weekday,2789.0,False,,2023,1
2023-03-23,3,2844.0,Thursday,3,False,False,Regular weekday,2844.0,False,,2023,1
2023-03-24,3,2737.0,Friday,4,False,False,Regular weekday,2737.0,False,,2023,1
2023-03-25,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-03-26,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-03-27,3,3078.0,Monday,0,False,False,Regular weekday,3078.0,False,,2023,1
2023-03-28,3,3112.0,Tuesday,1,False,False,Regular weekday,3112.0,False,,2023,1
2023-03-29,3,2717.0,Wednesday,2,False,False,Regular weekday,2717.0,False,,2023,1
2023-03-30,3,2892.0,Thursday,3,False,False,Regular weekday,2892.0,False,,2023,1
2023-03-31,3,2786.0,Friday,4,False,False,Regular weekday,2786.0,False,,2023,1
2023-04-01,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-04-02,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-04-03,3,2729.0,Monday,0,False,False,Regular weekday,2729.0,False,,2023,1
2023-04-04,3,3165.0,Tuesday,1,False,False,Regular weekday,3165.0,False,,2023,1
2023-04-05,3,2900.0,Wednesday,2,False,False,Regular weekday,2900.0,False,,2023,1
2023-04-06,3,2604.0,Thursday,3,False,False,Regular weekday,2604.0,False,,2023,1
2023-04-07,3,4.0,Friday,4,False,True,Weekday holiday,4.0,False,,2023,1
2023-04-08,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-04-09,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-04-10,3,2566.0,Monday,0,False,False,Regular weekday,2566.0,False,,2023,1
2023-04-11,3,3618.0,Tuesday,1,False,False,Regular weekday,3618.0,False,,2023,1
2023-04-12,3,3307.0,Wednesday,2,False,False,Regular weekday,3307.0,False,,2023,1
2023-04-13,3,3034.0,Thursday,3,False,False,Regular weekday,3034.0,False,,2023,1
2023-04-14,3,2959.0,Friday,4,False,False,Regular weekday,2959.0,False,,2023,1
2023-04-15,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-04-16,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-04-17,3,2551.0,Monday,0,False,False,Regular weekday,2551.0,False,,2023,1
2023-04-18,3,3450.0,Tuesday,1,False,False,Regular weekday,3450.0,False,,2023,1
2023-04-19,3,3108.0,Wednesday,2,False,False,Regular weekday,3108.0,False,,2023,1
2023-04-20,3,2893.0,Thursday,3,False,False,Regular weekday,2893.0,False,,2023,1
2023-04-21,3,2639.0,Friday,4,False,False,Regular weekday,2639.0,False,,2023,1
2023-04-22,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-04-23,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-04-24,3,3317.0,Monday,0,False,False,Regular weekday,3317.0,False,,2023,1
2023-04-25,3,3446.0,Tuesday,1,False,False,Regular weekday,3446.0,False,,2023,1
2023-04-26,3,2935.0,Wednesday,2,False,False,Regular weekday,2935.0,False,,2023,1
2023-04-27,3,2860.0,Thursday,3,False,False,Regular weekday,2860.0,False,,2023,1
2023-04-28,3,3022.0,Friday,4,False,False,Regular weekday,3022.0,False,,2023,1
2023-04-29,3,,Saturday,5,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-04-30,3,,Sunday,6,True,False,Weekend,0.0,True,Missing weekend set to zero,2023,0
2023-05-01,3,3262.0,Monday,0,False,False,Regular weekday,3262.0,False,,2023,1
2023-05-02,3,3163.0,Tuesday,1,False,False,Regular weekday,3163.0,False,,2023,1
2023-05-03,3,2898.0,Wednesday,2,False,False,Regular weekday,2898.0,False,,2023,1
2023-05-04,3,3036.0,Thursday,3,False,False,Regular weekday,3036.0,False,,2023,1
2023-05-05,3,2859.0,Friday,4,False,False,Regular weekday,2859.0,False,,2023,1
